No,accessions,strain,strain_summarized,anastomosis_group.AG.,host,host_common,host_scientific,host_families,host_group_summarized,country,state_province,collection_date,year,continent,region,Latitude,Longitude,manuscript
2358,MN729123,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2359,MN729124,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2360,MN729125,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2361,MN729126,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2362,MN729127,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2363,MN729128,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2364,MN729129,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2365,MN729130,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2366,MN729131,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2367,MN729132,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2368,MN729133,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2369,MN729134,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2370,MN729135,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2371,MN729136,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2372,MN729137,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2373,MN729138,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2374,MN729139,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2375,MN729140,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2376,MN729141,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2377,MN729142,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2378,MN729143,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2379,MN729144,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2380,MN729145,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2381,MN729146,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2382,MN729147,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2383,MN729148,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2384,MN729149,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2385,MN729150,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2386,MN729151,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2387,MN729152,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2388,MN729153,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2389,MN729154,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2390,MN729155,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2391,MN729156,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2392,MN729157,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2393,MN729158,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2394,MN729159,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2395,MN729160,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2396,MN729161,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2397,MN729162,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2398,MN729163,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2399,MN729164,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2400,MN729165,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2401,MN729166,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2402,MN729167,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2403,MN729168,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2404,MN729169,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2405,MN729170,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2406,MN729171,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2407,MN729172,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2408,MN729173,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2409,MN729174,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2016,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2410,MN729175,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2411,MN729176,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2011,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2412,MN729177,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2413,MN729178,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2414,MN729179,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2415,MN729180,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2416,MN729181,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2417,MN729182,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2418,MN729183,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2419,MN729184,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2420,MN729185,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2421,MN729186,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2422,MN729187,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2423,MN729188,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2424,MN729189,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2425,MN729190,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2426,MN729191,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2427,MN729192,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2428,MN729193,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2429,MN729194,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2430,MN729195,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2431,MN729196,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2432,MN729197,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2433,MN729198,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2434,MN729199,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2435,MN729200,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2436,MN729201,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2437,MN729202,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2438,MN729203,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2439,MN729204,AG4-HGI,AG4-HGI,AG-4,sugarbeet,sugarbeet,Beta vulgaris,Amaranthaceae,Amaranthaceae,China,NA,NA,2014,Asia,East Asia & Pacific,34.05,100.62,"Zhao et al., 2023 (https://doi.org/10.3390/jof9050545)"
2724,KC405624,NA,AG4-HGI,AG-4,Phaseolus radiatus,Phaseolus radiatus,Phaseolus radiatus,Fabaceae,Fabaceae,China,,NA,NA,Asia,East Asia & Pacific,34.05,100.62,"Sun et al., 2015 (DOI: https://doi.org/10.5423/PPJ.NT.07.2014.0069)"
2756,KC405625,NA,AG4-HGI,AG-4,Vigna angularis,Vigna angularis,Vigna angularis,Fabaceae,Fabaceae,China,,NA,2011,Asia,East Asia & Pacific,34.05,100.62,"Sun et al., 2015 (DOI: https://doi.org/10.5423/PPJ.NT.07.2014.0069)"
2757,KC405626,NA,AG4-HGI,AG-4,Vigna angularis,Vigna angularis,Vigna angularis,Fabaceae,Fabaceae,China,,NA,2011,Asia,East Asia & Pacific,34.05,100.62,"Sun et al., 2015 (DOI: https://doi.org/10.5423/PPJ.NT.07.2014.0069)"
2758,KC405627,NA,AG4-HGI,AG-4,Vigna angularis,Vigna angularis,Vigna angularis,Fabaceae,Fabaceae,China,,NA,2011,Asia,East Asia & Pacific,34.05,100.62,"Sun et al., 2015 (DOI: https://doi.org/10.5423/PPJ.NT.07.2014.0069)"
2759,KC405628,NA,AG4-HGI,AG-4,Vigna angularis,Vigna angularis,Vigna angularis,Fabaceae,Fabaceae,China,,NA,2011,Asia,East Asia & Pacific,34.05,100.62,"Sun et al., 2015 (DOI: https://doi.org/10.5423/PPJ.NT.07.2014.0069)"
2811,KX101052,CRI-Rs1,AG4-HGI,AG-4,sweet potato,sweet potato,Lpomoea batatas,Convolvulaceae,Other,China, zhejiang,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Huang et al., 2016 (https://doi.org/10.1094/PDIS-04-16-0565-PDN)"
2812,KX101053,CRI-Rs2,AG4-HGI,AG-4,sweet potato,sweet potato,Lpomoea batatas,Convolvulaceae,Other,China, zhejiang,NA,2015,Asia,East Asia & Pacific,34.05,100.62,"Huang et al., 2016 (https://doi.org/10.1094/PDIS-04-16-0565-PDN)"
2816,OL518945,NA,AG4-HGI,AG-4,Pinellia ternata,Pinellia ternata,Pinellia ternata,Araceae,Other,China,NA,NA,2020,Asia,East Asia & Pacific,34.05,100.62,"Huang et al., 2023 (https://doi.org/10.1094/PDIS-05-22-1255-PDN)"
2817,MZ723940,NA,AG4-HGI,AG-4,Plectranthus verticillatus,Plectranthus verticillatus,Plectranthus verticillatus,Lamiaceae,Other,China,NA,NA,2018,Asia,East Asia & Pacific,34.05,100.62,"Ben et al., 2022 (https://doi.org/10.1094/PDIS-01-21-0103-PDN)"
2820,KP411232,SYC12-1-1,AG4-HGI,AG-4,Schisandra chinensis,Schisandra chinensis,Schisandra chinensis,Schisandraceae,Other,China,,NA,2014,Asia,East Asia & Pacific,34.05,100.62,"Ou et al., 2016 (https://doi.org/10.1094/PDIS-05-15-0557-PDN)"
2821,KP411233,SCY12-2-3,AG4-HGI,AG-4,Schisandra chinensis,Schisandra chinensis,Schisandra chinensis,Schisandraceae,Other,China,,NA,2014,Asia,East Asia & Pacific,34.05,100.62,"Ou et al., 2016 (https://doi.org/10.1094/PDIS-05-15-0557-PDN)"
2822,KP411234,SCY8-1-3,AG4-HGI,AG-4,Schisandra chinensis,Schisandra chinensis,Schisandra chinensis,Schisandraceae,Other,China,,NA,2014,Asia,East Asia & Pacific,34.05,100.62,"Ou et al., 2016 (https://doi.org/10.1094/PDIS-05-15-0557-PDN)"
2823,KP411235,SCY8-1-2,AG4-HGI,AG-4,Schisandra chinensis,Schisandra chinensis,Schisandra chinensis,Schisandraceae,Other,China,,NA,2014,Asia,East Asia & Pacific,34.05,100.62,"Ou et al., 2016 (https://doi.org/10.1094/PDIS-05-15-0557-PDN)"
2828,MZ798228,NA,AG4-HGI,AG-4,Torenia fournieri,Torenia fournieri,Torenia fournieri,Linderniaceae,Other,China,,NA,2021,Asia,East Asia & Pacific,34.05,100.62,"Jiang et al., 2022 (https://doi.org/10.1094/PDIS-09-21-2111-PDN)"
2835,MK571979,AG4-HGI,AG4-HGI,AG-4,maize,maize,Zea mays,Poaceae,Poaceae,China,,2017,2017,Asia,East Asia & Pacific,34.05,100.62,"Shi et al., 2021 (https://doi.org/10.1007/s42161-021-00920-3)"
2836,MK571995,AG4-HGI,AG4-HGI,AG-4,maize,maize,Zea mays,Poaceae,Poaceae,China,,2017,2017,Asia,East Asia & Pacific,34.05,100.62,"Shi et al., 2021 (https://doi.org/10.1007/s42161-021-00920-3)"
2890,KJ170336,AG4-HGI,AG4-HGI,AG-4,potato,potato,Solanum tuberosum,Solanaceae,Solanaceae,China,,NA,2012,Asia,East Asia & Pacific,34.05,100.62,"Yang et al., 2015 (DOI: 10.1007/s10658-015-0668-x)"
2891,KJ170337,AG4-HGI,AG4-HGI,AG-4,potato,potato,Solanum tuberosum,Solanaceae,Solanaceae,China,,NA,2011,Asia,East Asia & Pacific,34.05,100.62,"Yang et al., 2015 (DOI: 10.1007/s10658-015-0668-x)"
2892,KJ170338,AG4-HGI,AG4-HGI,AG-4,potato,potato,Solanum tuberosum,Solanaceae,Solanaceae,China,,NA,2013,Asia,East Asia & Pacific,34.05,100.62,"Yang et al., 2015 (DOI: 10.1007/s10658-015-0668-x)"
2893,KJ170339,AG4-HGI,AG4-HGI,AG-4,potato,potato,Solanum tuberosum,Solanaceae,Solanaceae,China,,NA,2012,Asia,East Asia & Pacific,34.05,100.62,"Yang et al., 2015 (DOI: 10.1007/s10658-015-0668-x)"
